getNumber,getMergedAt,getClosedAt,getCreatedAt,getUpdatedAt,getHtmlUrl,getUser().getLogin,numCommits,getBase().getSha,getBase().getLabel,getHead().getSha,getHead().getLabel,getDiffUrl,getTitle,nonAuthorCommentsCount,nonAuthorReviewsCount,closedBy,closedByAuthor,closedByBot,isFPAny,isFPLast
1214,null,Mon May 18 11:52:03 CEST 2020,Mon Mar 30 12:24:13 CEST 2020,Mon May 18 11:52:35 CEST 2020,https://github.com/apache/groovy/pull/1214,nvuillam,3,8ebb2ba14ececc3a286ade373025d07c6e84785e,apache:master,3a35eefe2bb3e55c347f15dea113c9c46d75b0d8,nvuillam:master,https://github.com/apache/groovy/pull/1214.diff,Add hyperlink to refactoring with VsCode,2,0,asfgit,FALSE,TRUE,TRUE,TRUE
1202,null,Mon Mar 23 00:10:35 CET 2020,Sun Mar 22 13:25:35 CET 2020,Mon Mar 23 03:39:42 CET 2020,https://github.com/apache/groovy/pull/1202,DarioArena87,2,1e0587b63f095be9337eb801aeff813831ed89ac,apache:GROOVY_3_0_X,f3c35e602157b27bbe28b876d2b485415ba27897,DarioArena87:GROOVY_3_0_X,https://github.com/apache/groovy/pull/1202.diff,Refactor of some groovy methods,4,13,asfgit,FALSE,TRUE,TRUE,FALSE
1156,null,Sun Feb 02 09:44:04 CET 2020,Sat Feb 01 07:45:14 CET 2020,Sun Feb 02 15:15:59 CET 2020,https://github.com/apache/groovy/pull/1156,Ten000hours,2,6e10c35b7fdc7c6b213372d7fa771f723ca5906a,apache:master,5c87b5d21ad6b34ba322ed63cafae1baeac06419,Ten000hours:master,https://github.com/apache/groovy/pull/1156.diff,refact some code into java 8 style,3,2,asfgit,FALSE,TRUE,TRUE,FALSE
1009,null,Thu Sep 26 10:45:28 CEST 2019,Wed Sep 25 08:37:52 CEST 2019,Thu Sep 26 13:43:02 CEST 2019,https://github.com/apache/groovy/pull/1009,danielsun1106,3,7f3675ea29e9d7f67c092034142cb90bb306fc60,apache:master,8906c6da328749c424ef6cf215fe78ce1a8cd053,danielsun1106:makeTypeFromString,https://github.com/apache/groovy/pull/1009.diff,Minor refactoring: implement `makeType` for antlr4 parser plugin,2,0,asfgit,FALSE,TRUE,TRUE,FALSE
544,null,Sat May 27 23:07:26 CEST 2017,Sat May 20 18:49:06 CEST 2017,Sat May 27 23:32:39 CEST 2017,https://github.com/apache/groovy/pull/544,jwagenleitner,2,7ab4a7176841f35f919892032d1e3628f1213aa3,apache:master,5f2642b09f2625177b962ce4faa805e86229185d,jwagenleitner:refactor,https://github.com/apache/groovy/pull/544.diff,refactor: type safety and formatting,1,3,asfgit,FALSE,TRUE,FALSE,FALSE
318,null,Sun Apr 24 18:16:56 CEST 2016,Sat Apr 23 08:14:35 CEST 2016,Sun Apr 24 18:19:09 CEST 2016,https://github.com/apache/groovy/pull/318,jwagenleitner,3,5b73f32894760103a5f0145de1e9e7e576d8646f,apache:master,48fa97e2ebbc29c369a9b66a9dfbf491208294dc,jwagenleitner:json-refactor,https://github.com/apache/groovy/pull/318.diff,JSON refactoring/cleanup,1,0,asfgit,FALSE,TRUE,FALSE,FALSE
282,null,Sat Mar 12 11:27:33 CET 2016,Sun Mar 06 16:09:14 CET 2016,Wed Mar 22 22:45:51 CET 2017,https://github.com/apache/groovy/pull/282,oreissig,6,83891b6dc09be0a40ce1ce7cb2a48f2524ac43e1,apache:master,fcbe33e2e9abcaaed0d0c7b273ff810f5acbb9e6,oreissig:minor-refactorings,https://github.com/apache/groovy/pull/282.diff,Some bulk refactorings,9,9,asfgit,FALSE,TRUE,TRUE,TRUE
96,null,Thu Jul 28 14:42:17 CEST 2016,Fri Aug 21 20:38:02 CEST 2015,Thu Jul 28 15:43:08 CEST 2016,https://github.com/apache/groovy/pull/96,tkruse,6,d6252c31ebc2caf98d546af2bdfd45aa53166085,apache:master,0ebc0e3e408ea3349f455cce69f47e2b6e93106c,tkruse:refactor-invoker,https://github.com/apache/groovy/pull/96.diff,Refactor InvokerHelper formatting methods,4,0,asfgit,FALSE,TRUE,TRUE,TRUE
43,null,Thu Jan 24 11:39:49 CET 2019,Fri Nov 06 22:27:13 CET 2015,Thu Jan 24 11:39:50 CET 2019,https://github.com/apache/hadoop/pull/43,bobhansen,73,8620d2bdf9ddeaa28fd0f5ddce984c44025e02a7,apache:HDFS-8707,f1382d1621d2954c9369b4dafcfd4274df57dfc8,bobhansen:HDFS-9144-merge,https://github.com/apache/hadoop/pull/43.diff,HDFS-9144: libhdfs++ refactoring,2,0,aajisaka,FALSE,FALSE,FALSE,FALSE
632,null,Thu Apr 11 08:49:04 CEST 2019,Thu Mar 21 19:29:59 CET 2019,Thu Apr 11 08:49:04 CEST 2019,https://github.com/apache/hadoop/pull/632,ajayydv,3,bb8dda2bf95d7666b25cd0649e97c716c1352a45,apache:trunk,e78d16138eb95c2ec3dafcc0b120e35ec293d599,ajayydv:HDDS-1255,https://github.com/apache/hadoop/pull/632.diff,HDDS-1255. Refactor ozone acceptance test to allow run in secure mode. Contributed by Ajay Kumar.,15,19,elek,FALSE,FALSE,TRUE,TRUE
5,null,Fri Sep 19 05:33:36 CEST 2014,Tue Sep 16 18:49:29 CEST 2014,Fri Sep 19 05:33:36 CEST 2014,https://github.com/apache/helix/pull/5,brandtg,2,94489504ef60011e6daff76a163113b4bf4cd168,apache:master,58507f2b949c2a019d863ce15508af6bbc503495,brandtg:master,https://github.com/apache/helix/pull/5.diff,refactored Netty IPC code into separate classes,3,0,asfgit,FALSE,TRUE,FALSE,FALSE
7302,null,Tue Feb 04 16:17:05 CET 2020,Thu Jan 23 20:48:33 CET 2020,Tue Feb 04 16:17:05 CET 2020,https://github.com/apache/ignite/pull/7302,agura,4,21fab1199887393d5c77e41f70acdd6c83ca61c8,apache:master,bed012cfe88efe5f604b2c25be92de7fde5daac5,agura:ignite-12568,https://github.com/apache/ignite/pull/7302.diff,IGNITE-12568 MessageFactory refactoring,0,4,agura,TRUE,FALSE,TRUE,TRUE
6524,null,Fri Aug 02 13:29:30 CEST 2019,Tue Apr 30 16:27:40 CEST 2019,Fri Aug 02 13:29:30 CEST 2019,https://github.com/apache/ignite/pull/6524,dgovorukhin,13,c7bf438e62284d741e3e533b7100e930065e1d23,apache:master,cb2ad3ca1c715a4c22409194511253e7aa7ef3da,gridgain:ignite-11824,https://github.com/apache/ignite/pull/6524.diff,IGNITE-11824 refactoring data structure page lock listener,1,0,dspavlov,FALSE,FALSE,FALSE,FALSE
6083,null,Fri Aug 02 13:28:49 CEST 2019,Tue Feb 12 10:07:57 CET 2019,Fri Aug 02 13:28:49 CEST 2019,https://github.com/apache/ignite/pull/6083,AlexDel,2,6db24b0148c4b394b074973ee9425a2af9aa6213,apache:master,8621820de415bb8a9b5beec1a7347c5414737778,gridgain:ignite-8368,https://github.com/apache/ignite/pull/6083.diff,IGNITE-8368. Web Console: Notebooks list grid refactored to ignite-gr…,1,0,dspavlov,FALSE,FALSE,FALSE,FALSE
4385,null,Fri Jul 20 13:50:06 CEST 2018,Thu Jul 19 13:35:47 CEST 2018,Fri Jul 20 13:50:06 CEST 2018,https://github.com/apache/ignite/pull/4385,zaleslaw,3,4b4d263ea0762d3504f3401b439974e7b92577d2,apache:master,e56e797cee5437e1be652361cfe16b6f9bec71a8,gridgain:ignite-9021,https://github.com/apache/ignite/pull/4385.diff,IGNITE-9021: Refactor vectors/matrix classes,0,1,asfgit,FALSE,TRUE,FALSE,FALSE
2412,null,Fri Aug 02 13:01:59 CEST 2019,Tue Aug 08 12:57:53 CEST 2017,Fri Aug 02 13:01:59 CEST 2019,https://github.com/apache/ignite/pull/2412,kukushal,159,9da69389ed307357391e4eb87ae077751f30a58e,apache:master,808079e055749c1e87c401363b1401b22c545e62,gridgain:ignite-5966,https://github.com/apache/ignite/pull/2412.diff,"IGNITE-5966 IgniteCache#get() fails with ""Requesting mapping from grid failed"" when deserialising binary object loaded from CacheJdbcPojoStoreFactory",1,0,dspavlov,FALSE,FALSE,FALSE,FALSE
232,null,Thu Feb 21 23:50:23 CET 2019,Sun Jan 13 14:00:48 CET 2019,Thu Feb 21 23:50:28 CET 2019,https://github.com/apache/incubator-datasketches-java/pull/232,Eshcar,8,8efa6a6031bf64df22949a72a35ce4eef8c2efaa,apache:master,25d5ce5e99c389ebf6c57f5c5daa8b6f12ef2a12,apache:refactorConcurrent,https://github.com/apache/incubator-datasketches-java/pull/232.diff,refactor to reduce visibility of concurrent classes,2,0,leerho,FALSE,FALSE,TRUE,FALSE
83,null,Thu Jul 28 02:45:40 CEST 2016,Thu Jul 28 01:53:28 CEST 2016,Thu Jul 28 03:34:44 CEST 2016,https://github.com/apache/incubator-datasketches-java/pull/83,pdeva,2,6d8158738b4451280d09c70d4cb1e0a9d620f57e,apache:master,d16774280bbf40bf539039e72ceee83936a56da8,pdeva:masternew,https://github.com/apache/incubator-datasketches-java/pull/83.diff,refactor duplicated code,2,0,leerho,FALSE,FALSE,FALSE,FALSE
1717,null,Wed Feb 05 10:13:07 CET 2020,Sat Jan 04 17:49:24 CET 2020,Wed Feb 05 10:13:07 CET 2020,https://github.com/apache/incubator-dolphinscheduler/pull/1717,elonlo,3,03ef3943997f43de8c5bc06810bff4e284f6401e,apache:dev,fcc61eeed5c722778142600080332306be276dc9,fordeal-smalldata:refactor-alert-step-1,https://github.com/apache/incubator-dolphinscheduler/pull/1717.diff,Refactor Alert module #1694,1,2,elonlo,TRUE,FALSE,TRUE,FALSE
2945,null,Wed Apr 08 20:53:12 CEST 2020,Tue Mar 31 22:30:10 CEST 2020,Tue Jun 02 20:05:12 CEST 2020,https://github.com/apache/incubator-gobblin/pull/2945,arjun4084346,8,d54e66b857a34e871fd7c9ab28e37c9c9f061432,apache:master,f325b7469d519353662cd03c142e38c3f46c1157,arjun4084346:PR-3,https://github.com/apache/incubator-gobblin/pull/2945.diff,[GOBBLIN-1105] some refactoring and make MysqlJobStatusStateStore implements DatasetStateStore,1,8,asfgit,FALSE,TRUE,TRUE,TRUE
2930,null,Thu Mar 19 22:23:24 CET 2020,Wed Mar 18 06:32:42 CET 2020,Thu Mar 19 22:23:24 CET 2020,https://github.com/apache/incubator-gobblin/pull/2930,autumnust,4,65e2a64d2e40f46203837f4785c2426eae29a12e,apache:master,54b1fbff7e7ccdd86b53e5a15ce41ad9f25d887d,autumnust:policyCheckerRefactor,https://github.com/apache/incubator-gobblin/pull/2930.diff,[GOBBLIN-1089] Refactor policyChecker for extensibility,1,1,asfgit,FALSE,TRUE,TRUE,TRUE
2898,null,Tue Feb 25 19:58:07 CET 2020,Mon Feb 24 23:41:56 CET 2020,Tue Feb 25 19:58:07 CET 2020,https://github.com/apache/incubator-gobblin/pull/2898,autumnust,2,096fc0c78f820df26958f22b53558ca4b082f7ce,apache:master,acae167e4805ccae678715395bbba21e8e2c7026,autumnust:refactorGTEEmitForExtension,https://github.com/apache/incubator-gobblin/pull/2898.diff,[GOBBLIN-1058] Refactor method emitting GTE for ease of adding new tags ,1,1,asfgit,FALSE,TRUE,TRUE,TRUE
2872,null,Thu Jan 16 23:40:18 CET 2020,Thu Jan 16 22:06:02 CET 2020,Thu Jan 16 23:40:18 CET 2020,https://github.com/apache/incubator-gobblin/pull/2872,sv2000,2,3e21a1b6b7a846e09f0d8cd6dd20297c178bf5b6,apache:master,c49b44b6006f782ccec00d393b2fcf0fbd2c2156,sv2000:helixClusterManagedConfig,https://github.com/apache/incubator-gobblin/pull/2872.diff,Refactor AbstractYarnSecurityManager to expose method for sending token file update message,0,1,asfgit,FALSE,TRUE,FALSE,FALSE
2795,null,Wed Nov 06 22:31:58 CET 2019,Tue Nov 05 18:51:31 CET 2019,Wed Nov 06 22:31:58 CET 2019,https://github.com/apache/incubator-gobblin/pull/2795,sv2000,4,94a508b38ec8bd879614f2d9bf0eeb96513ca7cf,apache:master,6ecf618c6940a40235437a6161dd11516653f65a,sv2000:statsTracker,https://github.com/apache/incubator-gobblin/pull/2795.diff,GOBBLIN-945: Refactor Kafka extractor statistics tracking to allow co…,1,6,asfgit,FALSE,TRUE,TRUE,TRUE
2732,null,Mon Sep 16 02:01:22 CEST 2019,Tue Sep 10 02:34:59 CEST 2019,Mon Sep 16 02:01:22 CEST 2019,https://github.com/apache/incubator-gobblin/pull/2732,autumnust,2,0d908aa79be7cabb805458c1c698f241e4ccf519,apache:master,2ea90d281d0dff717c65efdd3ac49c6ed5f99ed9,autumnust:refactorForPacker,https://github.com/apache/incubator-gobblin/pull/2732.diff,[GOBBLIN-879] Refactor bin-packer for better code reuse,1,0,asfgit,FALSE,TRUE,TRUE,TRUE
2696,null,Wed Jul 31 15:14:29 CEST 2019,Wed Jul 31 04:01:12 CEST 2019,Tue Jun 02 20:04:08 CEST 2020,https://github.com/apache/incubator-gobblin/pull/2696,arjun4084346,2,28dcd62e9d2041969b041de104f5242150f95a06,apache:master,dd0ee90fd5d50f0639eb0c39614f4a661e577e21,arjun4084346:persistDag,https://github.com/apache/incubator-gobblin/pull/2696.diff,[GOBBLIN-837] refactor FlowConfigV2Client and FlowStatusClient to allow child class…,1,0,asfgit,FALSE,TRUE,TRUE,TRUE
2535,null,Mon Jan 14 20:37:29 CET 2019,Fri Jan 11 23:44:18 CET 2019,Mon Jan 14 20:37:29 CET 2019,https://github.com/apache/incubator-gobblin/pull/2535,kyuamazon,3,f861dca3212e874d64433f573d73927a025e44a5,apache:master,0d9bdce443b99dea677b0c1adff928ac95dad8dd,kyuamazon:session,https://github.com/apache/incubator-gobblin/pull/2535.diff,[GOBBLIN-664] Refactor Azkaban Client for session refresh.,0,2,asfgit,FALSE,TRUE,FALSE,FALSE
2363,null,Tue May 15 23:42:25 CEST 2018,Tue May 15 23:14:45 CEST 2018,Tue May 15 23:42:25 CEST 2018,https://github.com/apache/incubator-gobblin/pull/2363,autumnust,2,249d5a19c4acc2aa6448c92f7e5a5cac372534ed,apache:master,5778b31f98ab7ee64d43d4282250df20482687d7,autumnust:refactorIteratorFactory,https://github.com/apache/incubator-gobblin/pull/2363.diff,[GOBBLIN-492] Refactor LoopingDatasetFinderSource to make it extensible,0,1,asfgit,FALSE,TRUE,FALSE,FALSE
2329,null,Wed May 16 20:40:58 CEST 2018,Wed Apr 04 23:00:29 CEST 2018,Wed May 16 20:40:58 CEST 2018,https://github.com/apache/incubator-gobblin/pull/2329,yukuai518,2,2f7694769b96d6923edd2859a54dfb86d6713026,apache:master,ba90141cc6e8b2f3bb433d8d52dc798b4a7a4141,yukuai518:delete,https://github.com/apache/incubator-gobblin/pull/2329.diff,[GOBBLIN-458] Refactor flowConfig resource handler,0,10,asfgit,FALSE,TRUE,FALSE,FALSE
1134,null,Thu Aug 18 00:09:16 CEST 2016,Fri Jul 22 09:43:19 CEST 2016,Thu Aug 18 00:09:16 CEST 2016,https://github.com/apache/incubator-gobblin/pull/1134,autumnust,12,fab6225d4836e1f9e831f59f3a065a56c17721b7,apache:master,70dc0b221e12db41c5be06b5da57ae9ca8d09cfe,autumnust:fsjobcatalog,https://github.com/apache/incubator-gobblin/pull/1134.diff,"Launcher refactoring : FSJobCatalog (Mutable, version 2)",4,27,autumnust,TRUE,FALSE,FALSE,FALSE
1129,null,Fri Jul 22 09:29:28 CEST 2016,Wed Jul 20 09:54:11 CEST 2016,Fri Jul 22 09:45:42 CEST 2016,https://github.com/apache/incubator-gobblin/pull/1129,autumnust,11,3b6a8b1e42115ad787787e89b4aed55891fa2ee8,apache:master,766f9e3c8e4b8ee99fa67affdae229310510ef47,autumnust:launcherRefactor,https://github.com/apache/incubator-gobblin/pull/1129.diff,launcher refactoring: FSJobCatalog,1,2,autumnust,TRUE,FALSE,FALSE,FALSE
3049,null,Wed Oct 24 22:19:04 CEST 2018,Thu Oct 18 01:37:55 CEST 2018,Wed Oct 24 22:19:04 CEST 2018,https://github.com/apache/incubator-heron/pull/3049,nwangtw,6,45043bb6dcef1e8089c0834f17f8be0cc3f451d3,apache:master,0358fdcc486abbc9413d1303ced310fb4611a49b,nwangtw:nwang/add_custom_operator_refactor,https://github.com/apache/incubator-heron/pull/3049.diff,Nwang/add custom operator refactor,0,7,nwangtw,TRUE,FALSE,FALSE,FALSE
221,null,Mon Mar 28 20:32:11 CEST 2016,Wed Mar 23 01:15:41 CET 2016,Thu Mar 29 22:05:40 CEST 2018,https://github.com/apache/incubator-heron/pull/221,maosongfu,2,988d373589e7af762565cc6da48a1b502234decc,apache:master,778c38b0c7db7c66f1c79014f6603c9354b7b566,apache:mfu/refactorRuntimeManager,https://github.com/apache/incubator-heron/pull/221.diff,"Refactor RuntimeManagerRunnable, add AuroraRuntimeManager, bug fixing",0,5,maosongfu,TRUE,FALSE,FALSE,FALSE
114,null,Wed Sep 13 14:13:24 CEST 2017,Tue Sep 12 12:32:14 CEST 2017,Wed Sep 13 14:45:07 CEST 2017,https://github.com/apache/incubator-hivemall/pull/114,myui,7,3804789168dab5c5d43aac1fd4000e07688c6a06,apache:master,df39bd5c8254db064ea2f54e7fce6d5e3f363961,myui:HIVEMALL-138-2,https://github.com/apache/incubator-hivemall/pull/114.diff,[HIVEMALL-138-2] refactored to_ordered_map & to_ordered_list UDAF,1,0,asfgit,FALSE,TRUE,TRUE,FALSE
89,null,Tue Jun 27 08:45:10 CEST 2017,Fri Jun 23 23:29:06 CEST 2017,Tue Jun 27 20:11:09 CEST 2017,https://github.com/apache/incubator-hivemall/pull/89,takuti,6,c06378a81723e3998f90c08ec7444ead5b6f2263,apache:master,bc4b9d3a13310d85c0fb4fc572d0338fefee0a8d,takuti:topicmodel-refactor,https://github.com/apache/incubator-hivemall/pull/89.diff,[HIVEMALL-120] Refactor on LDA/pLSA's mini-batch & buffered iteration logic,6,0,asfgit,FALSE,TRUE,TRUE,FALSE
991,null,Tue Dec 03 06:54:58 CET 2019,Fri Nov 01 20:41:03 CET 2019,Tue Dec 03 06:54:58 CET 2019,https://github.com/apache/hudi/pull/991,n3nash,4,1e14390719cc9e79cc67272a50e7e0bf95b38d87,apache:master,4e95f600e8d7f83a025887635152b7324142c197,n3nash:hudi_test_suite_refactor,https://github.com/apache/hudi/pull/991.diff,Hudi Test Suite (Refactor) ,21,55,yanghua,FALSE,FALSE,TRUE,FALSE
1000,null,Thu May 07 21:21:38 CEST 2020,Mon May 04 22:35:50 CEST 2020,Sat May 09 02:24:56 CEST 2020,https://github.com/apache/iceberg/pull/1000,samarthjain,2,53d77075254b24b712b201912c01acf7ecf84c21,apache:master,cf8226e950273a08259738ee2eb761b3565b1462,samarthjain:refactor-reader,https://github.com/apache/iceberg/pull/1000.diff,Refactor data reader classes for vectorized reads,3,1,rdblue,FALSE,FALSE,TRUE,TRUE
272,null,Mon Jul 15 19:02:38 CEST 2019,Tue Jul 09 06:15:22 CEST 2019,Mon Jul 15 19:02:38 CEST 2019,https://github.com/apache/iceberg/pull/272,vrozov,2,37e33ce2b10d76d45c689641c1882bcf6e72829f,apache:master,3b1f64b91dfd699dbaae05f45cc4e898cd266cc3,vrozov:AvroIterable,https://github.com/apache/iceberg/pull/272.diff,Refactor AvroIterable and prevent multiple iterators,13,0,vrozov,TRUE,FALSE,FALSE,FALSE
736,null,Fri Feb 28 08:05:34 CET 2020,Tue Jan 14 03:24:38 CET 2020,Fri Feb 28 08:05:34 CET 2020,https://github.com/apache/incubator-iotdb/pull/736,HTHou,18,6fc0aa9827500687be69beaa87baa3b6b49fccc2,apache:master,e0dc6268b90436ef8d10585fb68d5fe8935b1c0c,HTHou:new_tsFile_v2,https://github.com/apache/incubator-iotdb/pull/736.diff,Refactor TsFile,2,20,HTHou,TRUE,FALSE,FALSE,FALSE
598,null,Sat Nov 30 06:50:50 CET 2019,Sat Nov 30 02:47:44 CET 2019,Sat Nov 30 11:11:09 CET 2019,https://github.com/apache/incubator-iotdb/pull/598,qiaojialin,4,2785bd157597cca70f201b4bb64aa32f146f776c,apache:master,faa02880df90603c8d4aee93b1223e78ce1330f6,apache:revert-594-last_to_lastvalue,https://github.com/apache/incubator-iotdb/pull/598.diff,"Revert ""[IOTDB-298] Refactor the ""last"" and ""first"" aggregators""",1,0,qiaojialin,TRUE,FALSE,FALSE,FALSE
577,null,Wed Mar 04 06:40:23 CET 2020,Fri Nov 22 11:03:07 CET 2019,Sat Jun 06 13:23:12 CEST 2020,https://github.com/apache/incubator-iotdb/pull/577,liuruiyiyang,10,7a4addacd24e35b5454a5b82f12745297f98e66b,apache:master,06b7c6dae4eabeb19072397826c7d46a5e2898ec,apache:monitor,https://github.com/apache/incubator-iotdb/pull/577.diff,[IOTDB-23] Add Internal Monitor Metrics and Code Refactor,4,4,liuruiyiyang,TRUE,FALSE,FALSE,FALSE
157,null,Mon Jul 08 03:19:52 CEST 2019,Fri Apr 19 07:15:19 CEST 2019,Mon Sep 02 14:34:33 CEST 2019,https://github.com/apache/incubator-iotdb/pull/157,jt2594838,17,3568b32215256e6acf7195649433d0144bedec81,apache:master,babe38baf40397179d9fa2701ac434097dff5d2d,apache:refactor_mem_controller,https://github.com/apache/incubator-iotdb/pull/157.diff,Refactor mem controller,2,1,jt2594838,TRUE,FALSE,FALSE,FALSE
109,null,Sat Apr 20 18:39:04 CEST 2019,Sat Mar 23 06:32:51 CET 2019,Wed Jun 26 09:06:25 CEST 2019,https://github.com/apache/incubator-iotdb/pull/109,jixuan1989,46,4cf09200ac594a493c9ac5514e71c3f991bdef0a,apache:master,9f94c154fe7b7801cf718f3492328e3814545531,apache:refactor_bufferwrite,https://github.com/apache/incubator-iotdb/pull/109.diff,[IOTDB-58]Refactor bufferwrite,1,0,jixuan1989,TRUE,FALSE,FALSE,FALSE
4592,null,Thu Nov 21 01:21:10 CET 2019,Fri Sep 06 20:10:10 CEST 2019,Thu Nov 21 01:21:40 CET 2019,https://github.com/apache/incubator-pinot/pull/4592,jenniferdai,2,68092ab9eb83af173d725ec685c22ba4eb5bacf9,apache:master,968b1eb300dee79648e3b853f5e171b5c03d88e8,apache:realtimetest,https://github.com/apache/incubator-pinot/pull/4592.diff,Refactor Realtime Segment Data Manager to remove repeat logic ,0,4,jenniferdai,TRUE,FALSE,FALSE,FALSE
482,null,Thu Aug 29 22:03:53 CEST 2019,Mon Aug 26 19:21:17 CEST 2019,Thu Aug 29 22:03:53 CEST 2019,https://github.com/apache/jmeter/pull/482,Mithrandir0407,9,c1a198fb9ac4d2c9c371f76bbe09ddd1bb3a8a69,apache:master,684d934ca1e4f038e52c01f04e8d6b042f20ddfe,Mithrandir0407:code-refactor-1,https://github.com/apache/jmeter/pull/482.diff,Code refactor 1,0,2,asfgit,FALSE,TRUE,FALSE,FALSE
324,null,Wed Nov 15 22:54:00 CET 2017,Thu Nov 09 23:27:14 CET 2017,Sun Nov 19 20:48:45 CET 2017,https://github.com/apache/jmeter/pull/324,ham1,9,20e83927fc641c9692f9ea08e0b6f6a42a4c2c9f,apache:trunk,487cc43ec66d492ab32f157a9fb0fc1c2e64aa5c,ham1:save_backup_refactor,https://github.com/apache/jmeter/pull/324.diff,Save backup refactor,2,0,asfgit,FALSE,TRUE,TRUE,TRUE
131,null,Sat May 07 20:28:58 CEST 2016,Fri Feb 19 00:33:08 CET 2016,Sat May 07 20:29:02 CEST 2016,https://github.com/apache/jmeter/pull/131,ham1,3,2bfe425be7b1e3e1c0d2e9e241b9ded51175bdf4,apache:trunk,9164290d9dbc8a5663960e2794fb8fc897b4664f,ham1:http_sampler_base,https://github.com/apache/jmeter/pull/131.diff,Refactoring of HTTPSamplerBase,3,0,ham1,TRUE,FALSE,TRUE,FALSE
5842,null,Fri Nov 30 08:40:45 CET 2018,Thu Oct 25 18:59:49 CEST 2018,Fri Nov 30 08:40:45 CET 2018,https://github.com/apache/kafka/pull/5842,mageshn,6,e869d8f7b495e65379212ab8e5ec1f8e8f3fa650,apache:trunk,9124ecf0762c566bbdc128247665c26358af5296,mageshn:KAFKA-7551,https://github.com/apache/kafka/pull/5842.diff,KAFKA-7551:Refactor to create producer & consumer in the worker.,0,15,ewencp,FALSE,FALSE,FALSE,FALSE
4196,null,Wed Nov 15 15:06:23 CET 2017,Wed Nov 08 22:00:31 CET 2017,Wed Apr 18 15:27:46 CEST 2018,https://github.com/apache/kafka/pull/4196,mimaison,3,9b44c3e7f89b55528b12ba280007c804682beb0b,apache:trunk,e3afb7111694f3fccc433f1fa0a5d2f18d37c648,mimaison:zkclient_refactor,https://github.com/apache/kafka/pull/4196.diff,MINOR: KafkaZkClient refactor. Use match instead of if/else chains,1,7,asfgit,FALSE,TRUE,TRUE,TRUE
3895,null,Tue Sep 19 20:09:17 CEST 2017,Tue Sep 19 06:15:39 CEST 2017,Fri Dec 22 19:26:23 CET 2017,https://github.com/apache/kafka/pull/3895,ijuma,4,0cf7708007b01faac5012d939f3c50db274f858d,apache:trunk,fb1a616944954ebc6995d287e75f7917ad10a77c,ijuma:protocol-schema-refactor-follow-ups,https://github.com/apache/kafka/pull/3895.diff,MINOR: Protocol schema refactor follow-up,2,3,asfgit,FALSE,TRUE,TRUE,TRUE
3703,null,Fri Aug 25 19:47:19 CEST 2017,Mon Aug 21 05:02:59 CEST 2017,Mon Aug 28 20:08:35 CEST 2017,https://github.com/apache/kafka/pull/3703,huxihx,5,26c65953ede2b449d7165f2d04453bc00dd29c20,apache:trunk,01231f23b8223343d597053c576e334f590344b0,huxihx:KAFKA-5755,https://github.com/apache/kafka/pull/3703.diff,KAFKA-5755: KafkaProducer should be refactored to use LogContext ,0,12,asfgit,FALSE,TRUE,FALSE,FALSE
3692,null,Tue Aug 22 12:23:25 CEST 2017,Fri Aug 18 17:58:51 CEST 2017,Tue Aug 22 12:23:25 CEST 2017,https://github.com/apache/kafka/pull/3692,dguy,2,3457c4761ae09ef2befc141278fe489900cac470,apache:trunk,0cec1e3b91129728c28b29b06d923e4e9a3123b1,dguy:kafka-5689,https://github.com/apache/kafka/pull/3692.diff,KAFKA-5689:Add MeteredWindowStore and refactor store hierarchy,0,1,asfgit,FALSE,TRUE,TRUE,TRUE
3592,null,Mon Aug 14 11:03:59 CEST 2017,Fri Jul 28 18:27:34 CEST 2017,Wed Aug 16 15:22:23 CEST 2017,https://github.com/apache/kafka/pull/3592,dguy,5,5a516fb28e6a2af559fcbac5df12f048a5916fc6,apache:trunk,93d014742f4b5e6a23b13331a20d0accb043e7b4,dguy:key-value-store-refactor,https://github.com/apache/kafka/pull/3592.diff,KAFKA-5673: refactor KeyValueStore hierarchy to make MeteredKeyValueStore outermost,3,7,asfgit,FALSE,TRUE,FALSE,FALSE
3087,null,Fri May 19 01:15:30 CEST 2017,Thu May 18 16:10:47 CEST 2017,Sun Jun 18 11:27:30 CEST 2017,https://github.com/apache/kafka/pull/3087,ijuma,2,96959bc5620b6dc5900173a15cccfe83d20be944,apache:trunk,6baf9cc7067789a9ec13133e83968fa09caec407,ijuma:kafka-apis-improvements,https://github.com/apache/kafka/pull/3087.diff,MINOR: Small refactor of request quotas handling in KafkaApis,0,1,asfgit,FALSE,TRUE,FALSE,FALSE
2831,null,Tue Apr 18 02:25:48 CEST 2017,Mon Apr 10 15:04:04 CEST 2017,Tue Apr 18 02:25:48 CEST 2017,https://github.com/apache/kafka/pull/2831,benstopford,6,148f8c25453e453f56ef429f8ef607de808de679,apache:trunk,1ff568419944eaed003514016d69bbb16f57afe5,benstopford:KAFKA-5036-part2-second-try,https://github.com/apache/kafka/pull/2831.diff,KAFKA-5036 (Second part: Points 2 -> 5): Refactor caching of Latest Epoch,2,10,asfgit,FALSE,TRUE,TRUE,FALSE
